Gene,cv1,cv2,cv3,cv4,cv5,cv_mean,cv_std,counts
CEP85,0.5384615384615384,0.6346153846153846,0.5192307692307693,0.43137254901960786,0.47058823529411764,0.5188536953242835,0.06894618770528095,129
PAXBP1,0.6538461538461539,0.6923076923076923,0.8269230769230769,0.7647058823529411,0.803921568627451,0.748340874811463,0.06572847072224072,129
KIF4A,0.5192307692307693,0.5,0.5576923076923077,0.45098039215686275,0.45098039215686275,0.4957767722473605,0.04102411606605952,129
MMS19,0.40384615384615385,0.6538461538461539,0.5961538461538461,0.43137254901960786,0.6078431372549019,0.5386123680241327,0.10103965337678061,129
GTF3C4,0.5,0.4807692307692308,0.46153846153846156,0.5098039215686274,0.5294117647058824,0.49630467571644044,0.02341795934521264,129
SNRNP70,0.7115384615384616,0.8076923076923077,0.8653846153846154,0.7254901960784313,0.803921568627451,0.7828054298642535,0.057006292080391166,129
COG4,0.6346153846153846,0.7115384615384616,0.5192307692307693,0.5882352941176471,0.6078431372549019,0.6122926093514329,0.06262124843318591,129
EIF6,0.8846153846153846,0.9038461538461539,0.8846153846153846,0.9019607843137255,0.8235294117647058,0.8797134238310708,0.02926443355802883,129
COPB2,0.6153846153846154,0.5,0.5384615384615384,0.6470588235294118,0.5882352941176471,0.5778280542986425,0.05276103474080874,129
TBCE,0.5961538461538461,0.5961538461538461,0.6538461538461539,0.49019607843137253,0.49019607843137253,0.5653092006033182,0.06484680200693747,129
MIS18A,0.5,0.4807692307692308,0.5576923076923077,0.6666666666666666,0.5294117647058824,0.5469079939668176,0.0653287915746312,129
POP4,0.8076923076923077,0.7647058823529411,0.7450980392156863,0.8235294117647058,0.8235294117647058,0.7929110105580692,0.03217163102961062,128
TRPM7,0.6730769230769231,0.5882352941176471,0.7450980392156863,0.7647058823529411,0.7254901960784313,0.6993212669683257,0.06337875449647531,128
CSNK2B,0.75,0.6862745098039216,0.7254901960784313,0.6862745098039216,0.5882352941176471,0.6872549019607843,0.055146514158530315,128
NAA15,0.6730769230769231,0.5882352941176471,0.5882352941176471,0.6666666666666666,0.5294117647058824,0.6091251885369532,0.054088541064803215,128
MZF1,0.5192307692307693,0.45098039215686275,0.6470588235294118,0.5882352941176471,0.5098039215686274,0.5430618401206637,0.06783659137872457,128
LONP1,0.6730769230769231,0.803921568627451,0.7058823529411765,0.7254901960784313,0.7450980392156863,0.7306938159879337,0.04366274867855044,128
DDX51,0.7307692307692307,0.8627450980392157,0.8823529411764706,0.8627450980392157,0.8627450980392157,0.8402714932126697,0.055275279256935685,128
DDX11,0.5,0.45098039215686275,0.5686274509803921,0.4117647058823529,0.4117647058823529,0.4686274509803921,0.05960268295517907,128
KLC2,0.4117647058823529,0.5490196078431373,0.47058823529411764,0.5294117647058824,0.48,0.48815686274509806,0.048202060925148824,127
POLR1A,0.7647058823529411,0.9019607843137255,0.7843137254901961,0.7843137254901961,0.82,0.8110588235294116,0.04883094675525958,127
CLASRP,0.5490196078431373,0.5098039215686274,0.6666666666666666,0.6078431372549019,0.5,0.5666666666666667,0.06274509803921567,127
MEPCE,0.5294117647058824,0.5098039215686274,0.6274509803921569,0.43137254901960786,0.6,0.5396078431372549,0.06938406448500853,127
PRMT5,0.6274509803921569,0.6274509803921569,0.5490196078431373,0.6274509803921569,0.68,0.6222745098039216,0.04190202959980402,127
DNAJA3,0.8823529411764706,0.803921568627451,0.9215686274509803,0.8431372549019608,0.78,0.8461960784313727,0.05131617922160495,127
EFTUD2,0.6862745098039216,0.7254901960784313,0.5882352941176471,0.6274509803921569,0.58,0.6414901960784314,0.05634867013437948,127
HIST2H2BF,0.5294117647058824,0.5490196078431373,0.5490196078431373,0.6078431372549019,0.62,0.5710588235294118,0.035928417876002594,127
PAFAH1B1,0.5686274509803921,0.5686274509803921,0.64,0.62,0.64,0.607450980392157,0.032529642235825065,126
RPUSD4,0.6470588235294118,0.5686274509803921,0.62,0.6,0.6,0.6071372549019609,0.02586142945114289,126
QRSL1,0.49019607843137253,0.5882352941176471,0.58,0.62,0.54,0.5636862745098039,0.044725554667239126,126
ANKLE2,0.5294117647058824,0.5686274509803921,0.5,0.44,0.5,0.5076078431372549,0.042155385291027594,126
SDHAF2,0.6274509803921569,0.5098039215686274,0.52,0.52,0.46,0.5274509803921569,0.05472127129114024,126
DR1,0.5490196078431373,0.5490196078431373,0.48,0.6,0.6,0.555607843137255,0.044146761635033185,126
POTEI,0.6274509803921569,0.5882352941176471,0.52,0.64,0.54,0.5831372549019609,0.04705359448072297,126
VARS2,0.5882352941176471,0.7254901960784313,0.58,0.62,0.58,0.6187450980392157,0.055370216025950963,126
EXOSC8,0.8823529411764706,0.8627450980392157,0.78,0.82,0.74,0.8170196078431372,0.052288849657828804,126
ZNF674,0.43137254901960786,0.5490196078431373,0.5,0.58,0.46,0.504078431372549,0.05482605396863452,126
GTF2H2C,0.6862745098039216,0.6666666666666666,0.58,0.64,0.62,0.6385882352941177,0.03699317767043127,126
DCTN2,0.6078431372549019,0.45098039215686275,0.5,0.64,0.7,0.5797647058823528,0.09145602515261991,126
RPF1,0.82,0.74,0.8,0.76,0.86,0.796,0.042708313008125234,125
NUS1,0.62,0.6,0.54,0.56,0.54,0.5720000000000001,0.03249615361854382,125
KLHL11,0.52,0.48,0.58,0.48,0.52,0.516,0.03666060555964671,125
DHFR,0.46,0.58,0.48,0.48,0.48,0.496,0.04270831300812523,125
ADAT3,0.66,0.62,0.66,0.74,0.74,0.6839999999999999,0.047999999999999994,125
SMC6,0.54,0.54,0.6,0.52,0.7,0.5800000000000001,0.06572670690061991,125
MRPL4,0.66,0.62,0.68,0.64,0.8,0.68,0.0632455532033676,125
CCDC59,0.78,0.74,0.72,0.8,0.66,0.74,0.04898979485566357,125
RTTN,0.6,0.64,0.6,0.64,0.62,0.62,0.017888543819998333,125
OR1D2,0.46,0.6,0.48,0.54,0.5,0.516,0.049638694583963416,125
NANOG,0.56,0.5,0.62,0.54,0.42,0.528,0.06645299090334461,125
SRP19,0.46,0.64,0.6,0.5510204081632653,0.5714285714285714,0.5644897959183673,0.06018380841639945,124
MYO1H,0.5,0.52,0.48,0.5714285714285714,0.5102040816326531,0.5163265306122449,0.030572491194305797,124
MCM3,0.64,0.76,0.62,0.5918367346938775,0.7551020408163265,0.6733877551020407,0.07041941347563464,124
SETDB1,0.7,0.66,0.78,0.673469387755102,0.5714285714285714,0.6769795918367347,0.06720831744802191,124
CENPC,0.58,0.68,0.72,0.6122448979591837,0.6122448979591837,0.6408979591836734,0.051257506231018574,124
LETM1,0.7,0.82,0.8,0.6938775510204082,0.7755102040816326,0.7578775510204082,0.051749822688310285,124
MOG,0.56,0.56,0.6,0.6122448979591837,0.5714285714285714,0.580734693877551,0.021496529751030564,124
RNF20,0.96,0.76,0.76,0.7346938775510204,0.7346938775510204,0.7898775510204081,0.08581079115346742,124
ANAPC1,0.66,0.62,0.54,0.5510204081632653,0.5918367346938775,0.5925714285714286,0.04424866314275345,124
DERL2,0.66,0.68,0.6,0.6938775510204082,0.6530612244897959,0.6573877551020407,0.032130097888698694,124
SPTSSA,0.4,0.42,0.56,0.5306122448979592,0.4489795918367347,0.4719183673469388,0.06260559260087147,124
UXS1,0.6,0.54,0.44,0.46938775510204084,0.5306122448979592,0.516,0.056203592546002344,124
PARN,0.6,0.5918367346938775,0.6122448979591837,0.6122448979591837,0.6122448979591837,0.6057142857142856,0.008404596033458788,123
AP2S1,0.6,0.7142857142857143,0.8163265306122449,0.7142857142857143,0.7755102040816326,0.7240816326530612,0.07313301683077564,123
HIST1H2AE,0.48,0.46938775510204084,0.46938775510204084,0.4897959183673469,0.46938775510204084,0.4755918367346939,0.008205604488574067,123
URM1,0.62,0.4489795918367347,0.5510204081632653,0.5918367346938775,0.5714285714285714,0.5566530612244897,0.058471093752936784,123
SRF,0.62,0.5306122448979592,0.4897959183673469,0.5510204081632653,0.5102040816326531,0.5403265306122449,0.04476001071194887,123
GRPEL1,0.76,0.7551020408163265,0.7959183673469388,0.8775510204081632,0.7755102040816326,0.7928163265306122,0.044695349896538575,123
MCM2,0.72,0.7551020408163265,0.7551020408163265,0.7551020408163265,0.7551020408163265,0.7480816326530612,0.014040816326530602,123
TULP1,0.72,0.5918367346938775,0.5714285714285714,0.6122448979591837,0.4897959183673469,0.5970612244897959,0.07420870644082242,123
GMPS,0.54,0.6122448979591837,0.42857142857142855,0.5714285714285714,0.5918367346938775,0.5488163265306123,0.06468665381674568,123
MRPS7,0.58,0.6326530612244898,0.6326530612244898,0.7142857142857143,0.6938775510204082,0.6506938775510205,0.04807768252371689,123
MOK,0.54,0.5714285714285714,0.5306122448979592,0.4489795918367347,0.6122448979591837,0.5406530612244899,0.05399591204234321,123
TOP1,0.78,0.6122448979591837,0.7142857142857143,0.7959183673469388,0.7142857142857143,0.7233469387755103,0.06478280117911758,123
NKAP,0.82,0.7959183673469388,0.6326530612244898,0.7346938775510204,0.7755102040816326,0.7517551020408163,0.06580037458956149,123
LCE1E,0.42,0.46938775510204084,0.5102040816326531,0.5102040816326531,0.5306122448979592,0.48808163265306126,0.039426458725668155,123
PPRC1,0.8163265306122449,0.8571428571428571,0.8163265306122449,0.8571428571428571,0.8541666666666666,0.8402210884353742,0.019540068841792393,122
HAUS8,0.5918367346938775,0.5714285714285714,0.6122448979591837,0.7142857142857143,0.4791666666666667,0.5937925170068027,0.07550120219676956,122
METTL17,0.5306122448979592,0.5306122448979592,0.6530612244897959,0.6530612244897959,0.7083333333333334,0.6151360544217688,0.07190398959547654,122
LRR1,0.5918367346938775,0.5714285714285714,0.6938775510204082,0.7142857142857143,0.5833333333333334,0.630952380952381,0.0604064778829669,122
RPS18,0.8775510204081632,0.9591836734693877,0.9387755102040817,0.9183673469387755,0.8958333333333334,0.9179421768707483,0.029172987752395307,122
CXXC1,0.8163265306122449,0.7551020408163265,0.7755102040816326,0.7142857142857143,0.8541666666666666,0.7830782312925171,0.04843834786025404,122
KIF18B,0.5918367346938775,0.6326530612244898,0.6122448979591837,0.5714285714285714,0.6041666666666666,0.6024659863945578,0.020425871002490353,122
PSMD13,0.8367346938775511,0.9183673469387755,0.8367346938775511,0.7959183673469388,0.875,0.8525510204081634,0.04133597775618183,122
SPCS2,0.6530612244897959,0.6326530612244898,0.673469387755102,0.7142857142857143,0.5833333333333334,0.6513605442176871,0.04342566440409422,122
SAE1,0.6938775510204082,0.7551020408163265,0.7083333333333334,0.6666666666666666,0.7291666666666666,0.7106292517006803,0.030133251816057773,121
MRPL9,0.6530612244897959,0.673469387755102,0.6458333333333334,0.6666666666666666,0.5625,0.6403061224489796,0.040104153989317014,121
MRPS18A,0.6530612244897959,0.673469387755102,0.625,0.5833333333333334,0.7291666666666666,0.6528061224489796,0.04869828990126546,121
HAPLN2,0.46938775510204084,0.673469387755102,0.4583333333333333,0.5833333333333334,0.4791666666666667,0.5327380952380951,0.0834079216382508,121
MRPS10,0.7755102040816326,0.6122448979591837,0.6875,0.6666666666666666,0.7916666666666666,0.7067176870748298,0.0675977087560756,121
PSME1,0.5510204081632653,0.6326530612244898,0.4375,0.6041666666666666,0.625,0.5700680272108843,0.07215846306524651,121
GET3,0.673469387755102,0.5510204081632653,0.6458333333333334,0.5625,0.5625,0.5990646258503401,0.05040946572628568,121
SMC5,0.5102040816326531,0.4897959183673469,0.5625,0.5416666666666666,0.6041666666666666,0.5416666666666666,0.040051832826805044,121
RFT1,0.5918367346938775,0.6326530612244898,0.5208333333333334,0.5416666666666666,0.4791666666666667,0.5532312925170068,0.05379058401425446,121
HYPK,0.6122448979591837,0.673469387755102,0.7708333333333334,0.6458333333333334,0.6458333333333334,0.6696428571428572,0.05418942216836232,121
METTL14,0.6938775510204082,0.6938775510204082,0.6041666666666666,0.7083333333333334,0.7083333333333334,0.68171768707483,0.039310737973772214,121
DTYMK,0.7142857142857143,0.673469387755102,0.625,0.6666666666666666,0.7291666666666666,0.6817176870748298,0.0369419700200965,121
LENG8,0.5714285714285714,0.5102040816326531,0.6041666666666666,0.5208333333333334,0.5,0.5413265306122449,0.039878504631669726,121
FAM72D,0.5,0.5416666666666666,0.3541666666666667,0.5625,0.5833333333333334,0.5083333333333333,0.08186201126828542,120
TAMM41,0.625,0.625,0.6875,0.4166666666666667,0.5,0.5708333333333333,0.0982485510212633,120
EIF2S2,0.7291666666666666,0.6666666666666666,0.6875,0.7291666666666666,0.6458333333333334,0.6916666666666667,0.03333333333333331,120
CRKL,0.5208333333333334,0.6458333333333334,0.5833333333333334,0.5208333333333334,0.5416666666666666,0.5625,0.04750730937913076,120
ESPL1,0.4583333333333333,0.5625,0.4583333333333333,0.5208333333333334,0.5416666666666666,0.5083333333333333,0.042898458920779176,120
MRPS26,0.6666666666666666,0.7291666666666666,0.8333333333333334,0.875,0.7916666666666666,0.7791666666666666,0.07406828681096325,120
MRPL20,0.625,0.6458333333333334,0.625,0.6458333333333334,0.6666666666666666,0.6416666666666667,0.015590239111558081,120
CYP4F11,0.4166666666666667,0.5208333333333334,0.5,0.6666666666666666,0.5,0.5208333333333333,0.08122328620674135,120
HSPA14,0.5,0.7083333333333334,0.7291666666666666,0.6458333333333334,0.5208333333333334,0.6208333333333333,0.09446486707295527,120
ARL4D,0.5208333333333334,0.625,0.5833333333333334,0.4375,0.6458333333333334,0.5625000000000001,0.0756912588524373,120
COX7B,0.6041666666666666,0.75,0.5,0.6041666666666666,0.6458333333333334,0.6208333333333333,0.08057949835755715,120
ATL2,0.5833333333333334,0.5,0.5833333333333334,0.5208333333333334,0.5625,0.55,0.03385016001931651,120
CUL3,0.4791666666666667,0.5,0.5,0.5625,0.4791666666666667,0.5041666666666667,0.03061862178478972,120
LPA,0.5,0.3958333333333333,0.6041666666666666,0.6170212765957447,0.5319148936170213,0.5297872340425532,0.07997190999350116,119
MED9,0.9375,0.9791666666666666,1.0,0.9787234042553191,0.9787234042553191,0.974822695035461,0.020377347248137657,119
NOLC1,0.7083333333333334,0.6458333333333334,0.625,0.7021276595744681,0.6595744680851063,0.6681737588652482,0.03225732370874033,119
FGFR1OP,0.5,0.5833333333333334,0.3333333333333333,0.6808510638297872,0.5319148936170213,0.525886524822695,0.1141028738535483,119
ATP6AP1,0.6666666666666666,0.7083333333333334,0.6666666666666666,0.6595744680851063,0.5319148936170213,0.6466312056737589,0.05989549606750559,119
SSBP1,0.8958333333333334,0.875,0.875,0.9787234042553191,0.9361702127659575,0.912145390070922,0.040088570142418116,119
ELP3,0.5625,0.625,0.6458333333333334,0.6595744680851063,0.5957446808510638,0.6177304964539008,0.035006619118727184,119
UQCRFS1,0.7083333333333334,0.7708333333333334,0.7291666666666666,0.7021276595744681,0.7021276595744681,0.722517730496454,0.026120156726080347,119
MRPS23,0.6875,0.7291666666666666,0.6666666666666666,0.7446808510638298,0.7021276595744681,0.7060283687943262,0.028061556589065003,119
POLR3D,0.7708333333333334,0.6595744680851063,0.6170212765957447,0.7021276595744681,0.6382978723404256,0.6775709219858156,0.05446726552648758,118
ACTR3,0.5208333333333334,0.5106382978723404,0.5319148936170213,0.5957446808510638,0.48936170212765956,0.5296985815602837,0.03587743065887747,118
NSMCE2,0.4791666666666667,0.5531914893617021,0.44680851063829785,0.5531914893617021,0.44680851063829785,0.4958333333333333,0.04830022853835479,118
OR4N2,0.4583333333333333,0.574468085106383,0.44680851063829785,0.46808510638297873,0.5531914893617021,0.500177304964539,0.05283687943262414,118
ZNF253,0.5416666666666666,0.5106382978723404,0.5319148936170213,0.5106382978723404,0.574468085106383,0.5338652482269504,0.023631499406448448,118
NFATC2IP,0.4375,0.3191489361702128,0.3829787234042553,0.44680851063829785,0.40425531914893614,0.39813829787234045,0.04566110623831064,118
KAT5,0.6041666666666666,0.5319148936170213,0.5531914893617021,0.5531914893617021,0.44680851063829785,0.537854609929078,0.05136613872224616,118
MOCS3,0.5208333333333334,0.48936170212765956,0.5531914893617021,0.5319148936170213,0.7021276595744681,0.5594858156028369,0.07423998331071846,118
SP2,0.4583333333333333,0.46808510638297873,0.574468085106383,0.5319148936170213,0.3829787234042553,0.4831560283687943,0.06571774487035852,118
PRPF40A,0.8541666666666666,0.7446808510638298,0.8297872340425532,0.9148936170212766,0.9148936170212766,0.8516843971631205,0.06312878462728938,118
RPE,0.5625,0.48936170212765956,0.574468085106383,0.46808510638297873,0.574468085106383,0.533776595744681,0.04566110623831068,118
KIF14,0.5208333333333334,0.5957446808510638,0.425531914893617,0.5957446808510638,0.5531914893617021,0.5382092198581561,0.06299717998355951,118
SRSF7,0.6666666666666666,0.6808510638297872,0.8085106382978723,0.8297872340425532,0.7659574468085106,0.750354609929078,0.0659841324800738,118
GUK1,0.4375,0.5319148936170213,0.5531914893617021,0.48936170212765956,0.5531914893617021,0.5130319148936171,0.044379046560885434,118
MOB4,0.6875,0.7446808510638298,0.7446808510638298,0.6808510638297872,0.6808510638297872,0.7077127659574469,0.03028179856912825,118
COX5B,0.6458333333333334,0.5957446808510638,0.6382978723404256,0.5531914893617021,0.6382978723404256,0.6142730496453901,0.03528368794326242,118
NUDC,0.46808510638297873,0.6595744680851063,0.5531914893617021,0.48936170212765956,0.6086956521739131,0.555781683626272,0.07166846291357437,117
ERCC2,0.8297872340425532,0.7446808510638298,0.723404255319149,0.851063829787234,0.7608695652173914,0.7819611470860315,0.049650982307903616,117
RAD21,0.5957446808510638,0.6170212765957447,0.6808510638297872,0.48936170212765956,0.5217391304347826,0.5809435707678077,0.0684026100469878,117
MED14,0.851063829787234,0.9148936170212766,0.851063829787234,0.8297872340425532,0.8478260869565217,0.8589269195189638,0.029080155923988313,117
STARD7,0.8297872340425532,0.7872340425531915,0.8936170212765957,0.7659574468085106,0.8043478260869565,0.8161887141535615,0.04400414149575316,117
CTDP1,0.8297872340425532,0.723404255319149,0.7659574468085106,0.7446808510638298,0.8043478260869565,0.7736355226641998,0.038773099818483266,117
KDM2A,0.5531914893617021,0.5106382978723404,0.5106382978723404,0.44680851063829785,0.3695652173913043,0.478168362627197,0.06405489271954687,117
RBBP8,0.723404255319149,0.5957446808510638,0.5957446808510638,0.6170212765957447,0.6956521739130435,0.645513413506013,0.05356591061372086,117
CCDC144A,0.48936170212765956,0.6170212765957447,0.3404255319148936,0.574468085106383,0.5434782608695652,0.5129509713228492,0.09577930882919361,117
SMAGP,0.46808510638297873,0.40425531914893614,0.3404255319148936,0.6595744680851063,0.6739130434782609,0.5092506938020351,0.13485658759432073,117
ZFC3H1,0.8085106382978723,0.8297872340425532,0.8936170212765957,0.8297872340425532,0.8043478260869565,0.833209990749306,0.031986004516315794,117
RPLP1,0.6382978723404256,0.7659574468085106,0.851063829787234,0.6595744680851063,0.7608695652173914,0.7351526364477335,0.07763840077104378,117
DDX52,0.8723404255319149,0.8723404255319149,0.8936170212765957,0.8297872340425532,0.8260869565217391,0.8588344125809435,0.026422676241172546,117
DCLRE1B,0.5319148936170213,0.5319148936170213,0.5531914893617021,0.5319148936170213,0.5869565217391305,0.5471785383903793,0.021528493184516374,117
COX6C,0.5106382978723404,0.6595744680851063,0.6808510638297872,0.6808510638297872,0.6956521739130435,0.645513413506013,0.06841111668294428,117
TOMM40,0.8085106382978723,0.7659574468085106,0.851063829787234,0.6382978723404256,0.6739130434782609,0.7475485661424607,0.08016055792041538,117
ZNHIT6,0.7446808510638298,0.8723404255319149,0.723404255319149,0.851063829787234,0.8695652173913043,0.8122109158186864,0.06459342902487628,117
PRPF4,0.9148936170212766,0.9148936170212766,0.8085106382978723,0.8297872340425532,0.8478260869565217,0.8631822386679,0.04401853000440143,117
LSG1,0.9148936170212766,0.9574468085106383,0.9782608695652174,0.9347826086956522,0.8695652173913043,0.9309898242368178,0.03736570398134502,116
BRD4,0.574468085106383,0.5531914893617021,0.5,0.34782608695652173,0.5652173913043478,0.508140610545791,0.08420652050660313,116
RABGGTA,0.5957446808510638,0.6170212765957447,0.6956521739130435,0.5652173913043478,0.5,0.59472710453284,0.06407492911730162,116
SKA3,0.6808510638297872,0.6808510638297872,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.6723404255319149,0.032503520822938364,116
PDRG1,0.7021276595744681,0.6382978723404256,0.6304347826086957,0.717391304347826,0.7608695652173914,0.6898242368177614,0.04927642360937049,116
MRPL37,0.723404255319149,0.8085106382978723,0.717391304347826,0.6956521739130435,0.782608695652174,0.745513413506013,0.04268611343742508,116
VBP1,0.5531914893617021,0.48936170212765956,0.5434782608695652,0.5434782608695652,0.6521739130434783,0.556336725254394,0.05293579697641156,116
THOC6,0.5531914893617021,0.5531914893617021,0.391304347826087,0.6086956521739131,0.5434782608695652,0.529972247918594,0.07305729207386542,116
ACTR10,0.7021276595744681,0.6595744680851063,0.6304347826086957,0.6739130434782609,0.7608695652173914,0.6853839037927845,0.04426183901555562,116
HCRTR1,0.44680851063829785,0.40425531914893614,0.5,0.5,0.5,0.47021276595744677,0.0388843976223342,116
INO80B,0.6595744680851063,0.6170212765957447,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.6379278445883442,0.03448710262325539,116
ERAL1,0.574468085106383,0.44680851063829785,0.5652173913043478,0.5,0.5434782608695652,0.5259944495837188,0.04720156881060517,116
CDC20,0.717391304347826,0.5869565217391305,0.6086956521739131,0.43478260869565216,0.6086956521739131,0.591304347826087,0.0905768115478246,115
RNGTT,0.5869565217391305,0.717391304347826,0.6086956521739131,0.6739130434782609,0.6304347826086957,0.6434782608695653,0.04682752006203913,115
PFDN6,0.5652173913043478,0.5869565217391305,0.34782608695652173,0.6086956521739131,0.45652173913043476,0.5130434782608695,0.09780192938436517,115
PIK3C3,0.5,0.5434782608695652,0.43478260869565216,0.5434782608695652,0.5,0.5043478260869565,0.039848484303963816,115
DHX8,0.6956521739130435,0.6086956521739131,0.6739130434782609,0.4782608695652174,0.6086956521739131,0.6130434782608696,0.07580693814853344,115
GTF2H4,0.7608695652173914,0.5869565217391305,0.6956521739130435,0.8043478260869565,0.717391304347826,0.7130434782608697,0.0732708675928379,115
PGD,0.6956521739130435,0.717391304347826,0.8043478260869565,0.8260869565217391,0.7391304347826086,0.7565217391304347,0.050329725664305346,115
NSA2,0.6086956521739131,0.6086956521739131,0.6739130434782609,0.6444444444444445,0.6222222222222222,0.6315942028985507,0.024869797941172812,114
NOL6,0.9565217391304348,0.9782608695652174,0.9782608695652174,0.9333333333333333,0.9111111111111111,0.9514975845410628,0.02614879055693353,114
METTL23,0.45652173913043476,0.5652173913043478,0.4782608695652174,0.4666666666666667,0.4444444444444444,0.4822222222222223,0.04297334299182264,114
PPP6C,0.6304347826086957,0.5,0.5869565217391305,0.6666666666666666,0.5555555555555556,0.5879227053140097,0.05794282728576305,114
TRMT6,0.4782608695652174,0.5217391304347826,0.5869565217391305,0.4888888888888889,0.6,0.5351690821256039,0.04989138474611616,114
DDX20,0.6739130434782609,0.6086956521739131,0.717391304347826,0.6222222222222222,0.7777777777777778,0.6799999999999999,0.06231891547761667,114
RPS23,0.8913043478260869,0.8043478260869565,0.8478260869565217,0.8222222222222222,0.7777777777777778,0.828695652173913,0.038763834097671285,114
PPIH,0.6086956521739131,0.5434782608695652,0.6304347826086957,0.5555555555555556,0.6,0.5876328502415459,0.03288517608203526,114
RNMT,0.5652173913043478,0.717391304347826,0.8043478260869565,0.8666666666666667,0.8666666666666667,0.7640579710144928,0.11348631211373938,114
LRRC37A3,0.6086956521739131,0.3695652173913043,0.5869565217391305,0.5777777777777777,0.5333333333333333,0.5352657004830917,0.0864078233298382,114
OGFOD1,0.6521739130434783,0.6739130434782609,0.6521739130434783,0.6666666666666666,0.5555555555555556,0.640096618357488,0.043100885068976726,114
CTU2,0.5434782608695652,0.5869565217391305,0.6739130434782609,0.5111111111111111,0.4888888888888889,0.5608695652173913,0.06545064745983334,114
SLC25A3,0.4782608695652174,0.45652173913043476,0.2826086956521739,0.5333333333333333,0.4666666666666667,0.4434782608695652,0.08470019529721194,114
HMGA1,0.45652173913043476,0.45652173913043476,0.5434782608695652,0.5111111111111111,0.5333333333333333,0.5001932367149757,0.037163042673657366,114
HSP90B1,0.6521739130434783,0.5434782608695652,0.3695652173913043,0.5555555555555556,0.4666666666666667,0.517487922705314,0.0945821179238931,114
GTF3C2,0.6521739130434783,0.5434782608695652,0.5869565217391305,0.5777777777777777,0.5111111111111111,0.5742995169082125,0.047285186040403694,114
GTF2A1,0.6956521739130435,0.7555555555555555,0.7555555555555555,0.8444444444444444,0.6444444444444445,0.7391304347826086,0.06706177115231286,113
ZRSR2,0.5652173913043478,0.4666666666666667,0.6,0.5777777777777777,0.5777777777777777,0.557487922705314,0.04677366435697229,113
CEBPZ,0.9130434782608695,0.8888888888888888,0.8888888888888888,0.8222222222222222,0.7333333333333333,0.8492753623188406,0.06539000238536677,113
TAF6,0.8478260869565217,0.8222222222222222,0.7333333333333333,0.8444444444444444,0.7333333333333333,0.7962318840579711,0.052104444716680264,113
TVP23C,0.5652173913043478,0.6666666666666666,0.5111111111111111,0.4666666666666667,0.5111111111111111,0.5441545893719806,0.06876186702619276,113
EXOSC7,0.7608695652173914,0.7777777777777778,0.6222222222222222,0.8,0.7333333333333333,0.738840579710145,0.06224472242987919,113
SAP130,0.5652173913043478,0.6,0.6222222222222222,0.6,0.7333333333333333,0.6241545893719807,0.05755729991460935,113
POLR3B,0.7608695652173914,0.7333333333333333,0.8,0.6222222222222222,0.7333333333333333,0.7299516908212561,0.05914590432610748,113
CCDC130,0.4782608695652174,0.4444444444444444,0.4222222222222222,0.4,0.5555555555555556,0.46009661835748794,0.05428335413686753,113
COQ5,0.6086956521739131,0.5777777777777777,0.5333333333333333,0.6,0.6,0.5839613526570049,0.027304559797598354,113
ZNF407,0.5111111111111111,0.4444444444444444,0.6222222222222222,0.4666666666666667,0.5227272727272727,0.5134343434343434,0.06143839234114067,112
WDTC1,0.7333333333333333,0.6666666666666666,0.7555555555555555,0.6666666666666666,0.7727272727272727,0.7189898989898988,0.04451051104297507,112
PRPF19,0.8666666666666667,0.8444444444444444,0.7111111111111111,0.7333333333333333,0.7727272727272727,0.7856565656565657,0.06079566301609999,112
ANAPC13,0.5333333333333333,0.4666666666666667,0.4,0.4888888888888889,0.4772727272727273,0.47323232323232317,0.043080541640679024,112
USP9X,0.4666666666666667,0.4666666666666667,0.5777777777777777,0.5777777777777777,0.5454545454545454,0.5268686868686868,0.05055189746500636,112
CD8B,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.5555555555555556,0.5454545454545454,0.4735353535353536,0.07956211145145928,112
MASTL,0.6444444444444445,0.5777777777777777,0.5777777777777777,0.6222222222222222,0.5909090909090909,0.6026262626262626,0.026476209980453972,112
GPR61,0.6222222222222222,0.5333333333333333,0.37777777777777777,0.4666666666666667,0.5,0.5,0.08012336167697755,112
MT2A,0.5111111111111111,0.4666666666666667,0.5555555555555556,0.4444444444444444,0.5,0.4955555555555556,0.03823255674241169,112
CDC123,0.5333333333333333,0.4888888888888889,0.6,0.6666666666666666,0.7045454545454546,0.5986868686868687,0.08019438683364646,112
NDUFS3,0.6444444444444445,0.6888888888888889,0.6222222222222222,0.6222222222222222,0.5909090909090909,0.6337373737373737,0.03242156759161158,112
NUDCD3,0.6888888888888889,0.6444444444444445,0.7777777777777778,0.7111111111111111,0.75,0.7144444444444444,0.046560726310571024,112
GNPNAT1,0.6222222222222222,0.5555555555555556,0.5111111111111111,0.5333333333333333,0.38636363636363635,0.5217171717171717,0.07721956314663989,112
MED8,0.8222222222222222,0.7555555555555555,0.7555555555555555,0.8222222222222222,0.7272727272727273,0.7765656565656565,0.0386825168320046,112
RNF123,0.6888888888888889,0.5777777777777777,0.5,0.5,0.5227272727272727,0.5578787878787879,0.07140749758360057,111
CCT8,0.6444444444444445,0.6888888888888889,0.7954545454545454,0.6136363636363636,0.8181818181818182,0.7121212121212122,0.0812557046728627,111
