,ptb,mmd,braycurtis,canberra,chebyshev,cityblock,correlation,cosine,euclidean,jensenshannon,minkowski_p1.5,sqeuclidean,mode
115,UXT,0.2125108391046524,1.0673329957473876,372.94497513655,4.89032,583.1754,1.0785569846630096,1.0787907615303993,32.00482177734375,inf,82.20755121890176,1024.3086,train
116,CPSF3,0.24354463815689087,1.0042956259140736,370.30666894646254,4.2792215,591.8041,0.9995096891070716,0.9996210873068776,32.38817596435547,inf,83.23538449015355,1048.9939,train
117,RPL26,0.2658681273460388,1.000378511487187,365.31478997358863,4.457702,578.8304,1.0015110531821847,1.0014323733048514,31.571489334106445,inf,81.43654162054368,996.759,train
118,RARS,0.2469308078289032,1.0142374908679916,374.29450960322697,3.8150117,576.3007,0.9715674836188555,0.9713026080280542,31.397632598876953,inf,80.9600645216867,985.8113,train
119,GUCD1,0.21457508206367493,0.9801887261774797,363.7013144607426,4.1787906,582.94995,0.983626639470458,0.9833950344473124,32.13554763793945,inf,82.45885973628056,1032.6935,train
120,RPS19,0.27865657210350037,1.024883276914132,372.88827361456,5.0403404,567.73663,1.020192103460431,1.0198216121643782,31.40586280822754,inf,80.44343755961538,986.32825,train
121,PIAS4,0.21394994854927063,1.0561059294652693,369.17620480240714,4.3818116,591.89795,1.0390126779675484,1.0389111563563347,32.559288024902344,inf,83.55701458840556,1060.1073,train
122,HEATR1,0.2570728063583374,0.9728372403651115,368.0267720466173,4.081653,551.4343,0.9711573515087366,0.971092127263546,30.452856063842773,inf,78.04072983027768,927.3765,train
123,CNOT1,0.2528352439403534,0.96692612274295,367.2580421316283,4.3945107,579.6985,0.9479613676667213,0.9482848979532719,31.746788024902344,inf,81.53547486188884,1007.8586,train
124,GPN3,0.29813098907470703,0.9969957528997554,377.2929161528565,4.5476494,587.8315,0.9747069869190454,0.9746163338422775,31.35780906677246,inf,81.56454661017268,983.3122,train
125,PHAX,0.20163127779960632,0.9922629154295007,360.304673541022,4.2364306,594.4503,1.0019045094959438,1.0018090590601787,32.98507308959961,inf,84.41197207073346,1088.015,train
126,TRMT112,0.22601188719272614,0.9641935955155226,361.56960766533615,3.9484258,573.8692,0.942028246819973,0.9419478848576546,31.088241577148438,inf,80.3790892387473,966.47864,train
