,ptb,mmd,braycurtis,canberra,chebyshev,cityblock,correlation,cosine,euclidean,jensenshannon,minkowski_p1.5,sqeuclidean,mode
79,SUPT6H,0.3896828293800354,0.06587041059375737,48.110856755357105,2.3143322,4.217798,0.5518808364868164,0.5507391095161438,2.3167269229888916,inf,2.375219845938826,5.367224,train
80,RSL1D1,0.20260736346244812,0.038643655841499376,55.21653224725364,0.4282414,2.4894338,0.025160253047943115,0.025189876556396484,0.4441836178302765,inf,0.5808143048904233,0.19729906,train
81,EIF2B5,0.2315877079963684,0.04856887807030601,49.67799134756386,1.3119156,3.0859976,0.23043107986450195,0.23028165102005005,1.3155537843704224,inf,1.383995619180313,1.7306819,train
82,CEP192,0.19541651010513306,0.034870984967399606,49.51660193617117,0.30752683,2.244791,0.01299053430557251,0.013150036334991455,0.326517254114151,inf,0.4638736568694309,0.10661352,train
83,RFC3,0.20937451720237732,0.035849276544017476,54.059477839569304,0.28569818,2.3081796,0.011738836765289307,0.011732101440429688,0.3080041706562042,inf,0.4577018892058114,0.09486658,train
84,SIN3A,0.19196322560310364,0.03870883738636528,53.450473221098875,0.41952202,2.4900563,0.02408045530319214,0.024095773696899414,0.4357050657272339,inf,0.5731154893150929,0.18983889,train
85,TRMT112,0.22075805068016052,0.03892076091669113,50.50830406422436,0.6058694,2.4966567,0.04976528882980347,0.049802541732788086,0.6149091124534607,inf,0.7197148395562633,0.37811324,train
86,EIF2B4,0.25414296984672546,0.05814183609372988,59.076657947614706,1.4317105,3.6709821,0.2712820768356323,0.2709643840789795,1.4370654821395874,inf,1.5297458403702104,2.0651572,train
87,SFPQ,0.2610832154750824,0.06142684759974121,55.000996302556686,1.5752164,3.8870568,0.3193259835243225,0.3189087510108948,1.5805665254592896,inf,1.6743454544216938,2.4981909,train
88,U2SURP,0.2438751757144928,0.040847725248633664,50.4552376134734,0.8202695,2.611684,0.09223562479019165,0.0922853946685791,0.826238751411438,inf,0.9118958581314743,0.68267065,train
89,HMGCS1,0.2098490595817566,0.041410302335292505,49.82483677087404,0.75741315,2.6437283,0.07861757278442383,0.07866805791854858,0.7648629546165466,inf,0.8612145922869239,0.58501536,train
90,RPA1,0.1944461464881897,0.04779439496142221,51.037683195768594,0.88073003,3.052174,0.10736703872680664,0.1073298454284668,0.8890224099159241,inf,0.9990572694002132,0.7903609,train
91,NAA38,0.2599760890007019,0.04924158244004027,52.09412922438388,1.2897208,3.1280365,0.22365731000900269,0.22346317768096924,1.2937357425689697,inf,1.3665932536994383,1.6737521,train
92,MED11,0.2544196844100952,0.05789890808883063,58.27158719121835,1.6403887,3.665281,0.33977967500686646,0.3393244743347168,1.6442841291427612,inf,1.7198413063677458,2.7036705,train
